customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C00933,Female,0,Yes,No,72,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.2,1675.99,Yes
C00934,Male,0,No,No,54,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,20.53,1176.65,No
C00935,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,72.15,3361.29,Yes
C00936,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,35.2,1027.86,No
C00937,Female,1,No,No,16,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.31,411.04,Yes
C00938,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,43.33,1596.92,Yes
C00939,Female,0,Yes,Yes,57,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,27.88,1549.22,No
C00940,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,53.75,2929.15,Yes
C00941,Female,1,Yes,Yes,21,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,41.25,818.39,Yes
C00942,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,23.83,678.47,No
C00943,Female,0,No,Yes,25,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.32,649.99,Yes
C00944,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,40.31,1095.8,No
C00945,Male,1,Yes,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,31.79,366.06,Yes
C00946,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.93,727.7,No
C00947,Male,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.08,795.32,Yes
C00948,Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,39.92,612.49,No
C00949,Female,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,60.28,1142.69,No
C00950,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,64.6,2989.85,Yes
C00951,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card,32.59,511.48,No
C00952,Male,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,66.52,1996.75,No
C00953,Female,0,No,No,72,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.46,1651.22,No
C00954,Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,36.21,594.56,Yes
C00955,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.74,865.93,Yes
C00956,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,61.1,639.01,Yes
C00957,Female,1,Yes,No,48,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,48.81,2339.09,Yes
C00958,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,28.95,691.92,No
C00959,Male,0,Yes,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,23.91,333.17,No
C00960,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,52.77,2005.1,Yes
C00961,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card,46.86,1011.52,No
C00962,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,65.1,1392.8,Yes
C00963,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,64.12,2383.24,No
C00964,Female,1,No,No,21,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.07,468.46,No
C00965,Male,0,Yes,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.28,674.22,Yes
C00966,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,33.04,1099.14,Yes
C00967,Male,0,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.61,793.9,No
C00968,Female,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,70.16,4285.44,Yes
C00969,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.38,535.26,No
C00970,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,57.11,474.41,No
C00971,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,59.15,2510.94,Yes
C00972,Female,1,No,No,26,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.73,663.85,No
C00973,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.91,956.48,Yes
C00974,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer,63.59,4649.23,No
C00975,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.53,2133.76,Yes
C00976,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,59.17,596.44,No
C00977,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,59.12,940.06,No
C00978,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.92,2810.58,No
C00979,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.36,1473.48,No
C00980,Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,35.69,728.56,Yes
C00981,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,61.67,1182.34,No
C00982,Female,0,Yes,Yes,55,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.86,1820.16,No
C00983,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,42.6,1028.64,Yes
C00984,Male,0,No,Yes,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,25.48,474.65,No
C00985,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,36.5,826.19,No
C00986,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,31.54,2416.1,Yes
C00987,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.95,4109.43,No
C00988,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,61.73,2585.41,Yes
C00989,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.94,1259.75,Yes
C00990,Female,1,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.85,1576.41,Yes
C00991,Female,1,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,37.82,992.43,No
C00992,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,56.75,2858.26,No
C00993,Male,0,No,No,66,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,55.33,3849.79,Yes
C00994,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,41.15,1132.46,No
C00995,Female,0,No,No,14,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.91,322.07,No
C00996,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,37.85,918.85,No
C00997,Male,1,No,Yes,32,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.07,666.39,Yes
C00998,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,37.04,545.17,Yes
C00999,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,67.0,2554.19,No
C01000,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.76,3054.36,Yes
C01001,Male,0,Yes,Yes,42,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.04,1006.71,Yes
C01002,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.22,4972.29,Yes
C01003,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,59.56,4202.17,No
C01004,Male,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.05,2331.21,Yes
C01005,Female,0,No,No,37,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.7,2070.18,Yes
C01006,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,41.48,946.94,Yes
C01007,Female,1,No,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card,33.55,1239.22,No
C01008,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,36.33,209.63,Yes
C01009,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,34.69,692.99,No
C01010,Male,1,Yes,No,30,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,35.0,1028.88,Yes
C01011,Male,0,No,No,63,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.69,1441.12,Yes
C01012,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.93,670.81,No
C01013,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.24,1434.41,Yes
C01014,Male,0,No,Yes,45,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.99,1325.8,Yes
C01015,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,74.06,3870.05,No
C01016,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,36.73,606.82,Yes
C01017,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,39.12,1033.55,No
C01018,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.33,72.06,Yes
C01019,Female,1,Yes,Yes,25,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.34,977.61,Yes
C01020,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card,52.58,1501.44,Yes
C01021,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,37.15,304.65,No
C01022,Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,37.31,2154.15,No
C01023,Male,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.83,772.07,Yes
C01024,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card,53.95,574.71,Yes
C01025,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card,59.04,1523.36,No
C01026,Male,1,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,35.88,1094.93,Yes
C01027,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,56.45,418.13,No
C01028,Female,0,Yes,No,41,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,28.17,1113.72,Yes
C01029,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,54.06,4142.51,Yes
C01030,Female,1,No,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,54.69,1855.9,Yes
C01031,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,37.29,280.66,Yes
C01032,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.46,4185.9,Yes
C01033,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer,39.02,779.74,Yes
C01034,Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.64,915.34,Yes
C01035,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.94,382.02,Yes
C01036,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.93,1550.34,Yes
C01037,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,61.89,1255.75,No
C01038,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,56.62,1284.12,No
C01039,Male,0,No,Yes,41,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,34.06,1287.8,No
C01040,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,66.31,3162.75,No
C01041,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,70.19,4727.43,Yes
C01042,Female,0,No,No,2,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.33,61.13,Yes
C01043,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,33.17,374.74,Yes
C01044,Female,1,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,55.79,887.74,No
C01045,Female,1,No,No,40,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,27.3,1069.19,No
C01046,Male,0,Yes,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,29.36,1197.05,No
C01047,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,57.3,4173.41,No
C01048,Male,0,No,Yes,28,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer,40.72,1191.48,Yes
C01049,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,60.03,4336.95,Yes
C01050,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,38.36,920.23,No
C01051,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,39.62,1146.26,No
C01052,Male,0,No,Yes,72,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,53.88,3583.94,No
C01053,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,48.2,621.38,No
C01054,Female,0,Yes,No,67,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,35.74,2470.55,Yes
C01055,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,60.22,1175.42,No
C01056,Male,1,No,Yes,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,29.34,336.75,Yes
C01057,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,63.66,3903.82,Yes
C01058,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,55.83,1588.9,No
C01059,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,58.69,935.85,No
C01060,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.24,2604.98,Yes
C01061,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,55.68,1255.14,Yes
C01062,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,35.83,539.88,No
C01063,Female,1,No,No,7,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,46.82,348.86,Yes
C01064,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.54,1851.11,Yes
C01065,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,75.02,559.23,No
C01066,Male,0,No,No,33,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer,33.44,1086.65,No
C01067,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,59.53,1475.58,Yes
C01068,Female,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card,30.77,1011.1,No
C01069,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,68.22,1079.71,No
C01070,Male,1,Yes,No,30,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,23.87,767.4,Yes
C01071,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card,62.06,1570.61,Yes
C01072,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,30.25,279.8,Yes
C01073,Female,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.75,624.3,Yes
C01074,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,59.0,337.82,Yes
C01075,Female,0,No,No,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.85,887.29,No
C01076,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,61.59,3454.76,No
C01077,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,60.17,3360.95,No
C01078,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,59.65,606.16,Yes
C01079,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,37.73,74.35,No
C01080,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,65.85,1000.02,No
C01081,Male,0,No,No,25,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,52.14,1236.96,Yes
C01082,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,58.38,2068.74,Yes
C01083,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,34.73,2378.98,Yes
C01084,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,54.49,3776.36,Yes
C01085,Male,0,Yes,No,17,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.96,607.19,No
C01086,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,38.67,1305.91,No
C01087,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,62.96,4379.23,No
C01088,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,34.74,703.25,Yes
C01089,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,40.27,1663.65,No
C01090,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,66.43,4450.2,Yes
C01091,Male,1,Yes,No,19,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,21.14,382.41,Yes
C01092,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,37.78,1083.17,No
C01093,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card,30.59,1613.23,No
C01094,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,47.24,1201.97,No
C01095,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,49.61,853.38,No
C01096,Male,0,Yes,No,46,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.17,1174.27,Yes
C01097,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,36.48,196.2,No
C01098,Male,0,Yes,No,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.98,1733.64,No
C01099,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,33.88,1551.25,Yes
C01100,Male,0,No,Yes,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,18.0,437.56,No
C01101,Male,1,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,58.93,1061.96,Yes
C01102,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,58.29,988.31,No
C01103,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,67.17,4923.58,Yes
C01104,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer,59.98,4100.4,No
C01105,Female,1,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,28.68,1154.9,No
C01106,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,62.23,1898.97,No
C01107,Male,1,Yes,No,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.9,1713.51,Yes
C01108,Female,0,No,Yes,1,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,26.46,27.12,Yes
C01109,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,66.16,921.34,No
C01110,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,60.47,3784.74,Yes
C01111,Female,0,Yes,No,72,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.45,2574.01,No
C01112,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,68.53,782.07,Yes
C01113,Male,1,Yes,No,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.84,1101.09,No
C01114,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card,31.51,1574.34,No
C01115,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,60.93,2019.6,Yes
C01116,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.67,1031.65,Yes
C01117,Male,0,No,Yes,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.78,478.01,No
C01118,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,37.54,911.56,Yes
